lat;lon;grupo
-3.00;-72.25;0
-3.00;-72.00;0
-3.00;-71.75;0
-3.00;-71.50;0
-3.00;-71.25;0
-3.00;-71.00;0
-3.00;-70.75;0
-3.00;-70.50;0
-3.00;-70.25;0
-3.00;-70.00;0
-3.00;-69.75;0
-3.00;-69.50;0
-3.00;-69.25;0
-3.00;-69.00;0
-3.00;-68.75;0
-3.00;-68.50;0
-3.00;-68.25;0
-3.00;-68.00;0
-3.00;-67.75;0
-3.00;-67.50;0
-3.00;-67.25;0
-3.00;-67.00;0
-3.00;-66.75;0
-3.00;-66.50;0
-3.00;-66.25;0
-3.00;-66.00;0
-3.00;-65.75;0
-3.00;-65.50;0
-3.00;-65.25;0
-3.00;-65.00;0
-3.00;-64.75;0
-3.00;-64.50;0
-3.00;-64.25;0
-3.00;-64.00;0
-3.00;-63.75;0
-3.00;-63.50;0
-3.00;-63.25;0
-3.00;-63.00;0
-3.00;-62.75;0
-3.00;-62.50;0
-3.00;-62.25;0
-3.00;-62.00;0
-3.00;-61.75;0
-3.00;-61.50;0
-3.00;-61.25;0
-3.00;-61.00;0
-3.00;-60.75;0
-3.00;-60.50;0
-3.00;-60.25;0
-3.00;-60.00;0
-3.00;-59.75;0
-3.00;-59.50;0
-3.00;-59.25;0
-3.00;-59.00;0
-3.00;-58.75;0
-3.00;-58.50;0
-3.00;-58.25;0
-3.00;-58.00;0
-3.00;-57.75;0
-3.00;-57.50;0
-3.00;-57.25;0
-3.00;-57.00;0
-3.00;-56.75;0
-3.00;-56.50;0
-3.00;-56.25;0
-3.00;-56.00;0
-3.00;-55.75;0
-3.00;-55.50;0
-3.00;-55.25;0
-3.00;-55.00;0
-3.00;-54.75;0
-3.00;-54.50;0
-3.00;-54.25;0
-3.00;-54.00;0
-3.00;-53.75;0
-3.00;-53.50;0
-3.00;-53.25;0
-3.00;-53.00;0
-3.00;-52.75;0
-3.00;-52.50;0
-3.00;-52.25;0
-3.00;-52.00;0
-3.00;-51.75;0
-3.00;-51.50;0
-3.00;-51.25;0
-3.00;-51.00;0
-3.00;-50.75;0
-3.00;-50.50;0
-3.00;-50.25;0
-3.00;-50.00;0
-3.00;-49.75;0
-3.00;-49.50;0
-3.00;-49.25;0
-3.00;-49.00;0
-3.00;-48.75;0
-3.00;-48.50;0
-3.00;-48.25;0
-3.00;-48.00;0
-3.00;-47.75;0
-3.00;-47.50;0
-3.00;-47.25;0
-3.00;-47.00;0
-3.00;-46.75;0
-3.00;-46.50;0
-3.00;-46.25;0
-3.00;-46.00;0
-3.00;-45.75;0
-3.00;-45.50;0
-3.00;-45.25;0
-3.00;-45.00;0
-3.00;-44.50;0
-3.00;-44.25;0
-3.00;-44.00;0
-3.00;-43.75;0
-3.00;-43.50;0
-3.00;-43.25;0
-3.00;-43.00;0
-3.00;-42.75;0
-3.00;-42.50;0
-3.00;-42.25;0
-3.00;-42.00;0
-3.00;-41.75;0
-3.00;-41.50;0
-3.00;-41.25;0
-3.00;-41.00;0
-3.00;-40.75;0
-3.00;-40.50;0
-3.00;-40.25;0
-3.00;-40.00;0
-3.00;-39.75;0
-2.75;-80.25;0
-2.75;-79.75;0
-2.75;-79.50;0
-2.75;-79.25;1
-2.75;-79.00;1
-2.75;-78.75;1
-2.75;-78.50;1
-2.75;-78.25;0
-2.75;-78.00;0
-2.75;-77.75;0
-2.75;-77.50;0
-2.75;-77.25;0
-2.75;-77.00;0
-2.75;-76.75;0
-2.75;-76.50;0
-2.75;-76.25;0
-2.75;-76.00;0
-2.75;-75.75;0
-2.75;-75.50;0
-2.75;-75.25;0
-2.75;-75.00;0
-2.75;-74.75;0
-2.75;-74.50;0
-2.75;-74.25;0
-2.75;-74.00;0
-2.75;-73.75;0
-2.75;-73.50;0
-2.75;-73.25;0
-2.75;-73.00;0
-2.75;-72.75;0
-2.75;-72.50;0
-2.75;-72.25;0
-2.75;-72.00;0
-2.75;-71.75;0
-2.75;-71.50;0
-2.75;-71.25;0
-2.75;-71.00;0
-2.75;-70.75;0
-2.75;-70.50;0
-2.75;-70.25;0
-2.75;-70.00;0
-2.75;-69.75;0
-2.75;-69.50;0
-2.75;-69.25;0
-2.75;-69.00;0
-2.75;-68.75;0
-2.75;-68.50;0
-2.75;-68.25;0
-2.75;-68.00;0
-2.75;-67.75;0
-2.75;-67.50;0
-2.75;-67.25;0
-2.75;-67.00;0
-2.75;-66.75;0
-2.75;-66.50;0
-2.75;-66.25;0
-2.75;-66.00;0
-2.75;-65.75;0
-2.75;-65.50;0
-2.75;-65.25;0
-2.75;-65.00;0
-2.75;-64.75;0
-2.75;-64.50;0
-2.75;-64.25;0
-2.75;-64.00;0
-2.75;-63.75;0
-2.75;-63.50;0
-2.75;-63.25;0
-2.75;-63.00;0
-2.75;-62.75;0
-2.75;-62.50;0
-2.75;-62.25;0
-2.75;-62.00;0
-2.75;-61.75;0
-2.75;-61.50;0
-2.75;-61.25;0
-2.75;-61.00;0
-2.75;-60.75;0
-2.75;-60.50;0
-2.75;-60.25;0
-2.75;-60.00;0
-2.75;-59.75;0
-2.75;-59.50;0
-2.75;-59.25;0
-2.75;-59.00;0
-2.75;-58.75;0
-2.75;-58.50;0
-2.75;-58.25;0
-2.75;-58.00;0
-2.75;-57.75;0
-2.75;-57.50;0
-2.75;-57.25;0
-2.75;-57.00;0
-2.75;-56.75;0
-2.75;-56.50;0
-2.75;-56.25;0
-2.75;-56.00;0
-2.75;-55.75;0
-2.75;-55.50;0
-2.75;-55.25;0
-2.75;-55.00;0
-2.75;-54.75;0
-2.75;-54.50;0
-2.75;-54.25;0
-2.75;-54.00;0
-2.75;-53.75;0
-2.75;-53.50;0
-2.75;-53.25;0
-2.75;-53.00;0
-2.75;-52.75;0
-2.75;-52.50;0
-2.75;-52.25;0
-2.75;-52.00;0
-2.75;-51.75;0
-2.75;-51.50;0
-2.75;-51.25;0
-2.75;-51.00;0
-2.75;-50.75;0
-2.75;-50.50;0
-2.75;-50.25;0
-2.75;-50.00;0
-2.75;-49.75;0
-2.75;-49.50;0
-2.75;-49.25;0
-2.75;-49.00;0
-2.75;-48.75;0
-2.75;-48.50;0
-2.75;-48.25;0
-2.75;-48.00;0
-2.75;-47.75;0
-2.75;-47.50;0
-2.75;-47.25;0
-2.75;-47.00;0
-2.75;-46.75;0
-2.75;-46.50;0
-2.75;-46.25;0
-2.75;-46.00;0
-2.75;-45.75;0
-2.75;-45.50;0
-2.75;-45.25;0
-2.75;-45.00;0
-2.75;-44.50;0
-2.75;-44.25;0
-2.75;-44.00;0
-2.75;-43.75;0
-2.75;-43.50;0
-2.75;-43.25;0
-2.75;-43.00;0
-2.75;-42.75;0
-2.75;-42.50;0
-2.75;-42.25;0
-2.75;-42.00;0
-2.75;-41.00;0
-2.75;-40.75;0
-2.75;-40.50;0
-2.75;-40.25;0
-2.50;-80.50;0
-2.50;-80.00;0
-2.50;-79.75;0
-2.50;-79.50;0
-2.50;-79.25;1
-2.50;-79.00;1
-2.50;-78.75;1
-2.50;-78.50;1
-2.50;-78.25;0
-2.50;-78.00;0
-2.50;-77.75;0
-2.50;-77.50;0
-2.50;-77.25;0
-2.50;-77.00;0
-2.50;-76.75;0
-2.50;-76.50;0
-2.50;-76.25;0
-2.50;-76.00;0
-2.50;-75.75;0
-2.50;-75.50;0
-2.50;-75.25;0
-2.50;-75.00;0
-2.50;-74.75;0
-2.50;-74.50;0
-2.50;-74.25;0
-2.50;-74.00;0
-2.50;-73.75;0
-2.50;-73.50;0
-2.50;-73.25;0
-2.50;-73.00;0
-2.50;-72.75;0
-2.50;-72.50;0
-2.50;-72.25;0
-2.50;-72.00;0
-2.50;-71.75;0
-2.50;-71.50;0
-2.50;-71.25;0
-2.50;-71.00;0
-2.50;-70.75;0
-2.50;-70.50;0
-2.50;-70.25;0
-2.50;-70.00;0
-2.50;-69.75;0
-2.50;-69.50;0
-2.50;-69.25;0
-2.50;-69.00;0
-2.50;-68.75;0
-2.50;-68.50;0
-2.50;-68.25;0
-2.50;-68.00;0
-2.50;-67.75;0
-2.50;-67.50;0
-2.50;-67.25;0
-2.50;-67.00;0
-2.50;-66.75;0
-2.50;-66.50;0
-2.50;-66.25;0
-2.50;-66.00;0
-2.50;-65.75;0
-2.50;-65.50;0
-2.50;-65.25;0
-2.50;-65.00;0
-2.50;-64.75;0
-2.50;-64.50;0
-2.50;-64.25;0
-2.50;-64.00;0
-2.50;-63.75;0
-2.50;-63.50;0
-2.50;-63.25;0
-2.50;-63.00;0
-2.50;-62.75;0
-2.50;-62.50;0
-2.50;-62.25;0
-2.50;-62.00;0
-2.50;-61.75;0
-2.50;-61.50;0
-2.50;-61.25;0
-2.50;-61.00;0
-2.50;-60.75;0
-2.50;-60.50;0
-2.50;-60.25;0
-2.50;-60.00;0
-2.50;-59.75;0
-2.50;-59.50;0
-2.50;-59.25;0
-2.50;-59.00;0
-2.50;-58.75;0
-2.50;-58.50;0
-2.50;-58.25;0
-2.50;-58.00;0
-2.50;-57.75;0
-2.50;-57.50;0
-2.50;-57.25;0
-2.50;-57.00;0
-2.50;-56.75;0
-2.50;-56.50;0
-2.50;-56.25;0
-2.50;-56.00;0
-2.50;-55.75;0
-2.50;-55.50;0
-2.50;-55.25;0
-2.50;-55.00;0
-2.50;-54.75;0
-2.50;-54.50;0
-2.50;-54.25;0
-2.50;-54.00;0
-2.50;-53.75;0
-2.50;-53.50;0
-2.50;-53.25;0
-2.50;-53.00;0
-2.50;-52.75;0
-2.50;-52.50;0
-2.50;-52.25;0
-2.50;-52.00;0
-2.50;-51.75;0
-2.50;-51.50;0
-2.50;-51.25;0
-2.50;-51.00;0
-2.50;-50.75;0
-2.50;-50.50;0
-2.50;-50.25;0
-2.50;-50.00;0
-2.50;-49.75;0
-2.50;-49.50;0
-2.50;-49.25;0
-2.50;-49.00;0
-2.50;-48.75;0
-2.50;-48.50;0
-2.50;-48.25;0
-2.50;-48.00;0
-2.50;-47.75;0
-2.50;-47.50;0
-2.50;-47.25;0
-2.50;-47.00;0
-2.50;-46.75;0
-2.50;-46.50;0
-2.50;-46.25;0
-2.50;-46.00;0
-2.50;-45.75;0
-2.50;-45.50;0
-2.50;-45.25;0
-2.50;-45.00;0
-2.50;-44.75;0
-2.50;-44.25;0
-2.50;-44.00;0
-2.50;-43.75;0
-2.50;-43.50;0
-2.50;-43.25;0
-2.50;-43.00;0
-2.25;-80.75;0
-2.25;-80.50;0
-2.25;-80.25;0
-2.25;-80.00;0
-2.25;-79.75;0
-2.25;-79.50;0
-2.25;-79.25;0
-2.25;-79.00;1
-2.25;-78.75;1
-2.25;-78.50;1
-2.25;-78.25;1
-2.25;-78.00;0
-2.25;-77.75;0
-2.25;-77.50;0
-2.25;-77.25;0
-2.25;-77.00;0
-2.25;-76.75;0
-2.25;-76.50;0
-2.25;-76.25;0
-2.25;-76.00;0
-2.25;-75.75;0
-2.25;-75.50;0
-2.25;-75.25;0
-2.25;-75.00;0
-2.25;-74.75;0
-2.25;-74.50;0
-2.25;-74.25;0
-2.25;-74.00;0
-2.25;-73.75;0
-2.25;-73.50;0
-2.25;-73.25;0
-2.25;-73.00;0
-2.25;-72.75;0
-2.25;-72.50;0
-2.25;-72.25;0
-2.25;-72.00;0
-2.25;-71.75;0
-2.25;-71.50;0
-2.25;-71.25;0
-2.25;-71.00;0
-2.25;-70.75;0
-2.25;-70.50;0
-2.25;-70.25;0
-2.25;-70.00;0
-2.25;-69.75;0
-2.25;-69.50;0
-2.25;-69.25;0
-2.25;-69.00;0
-2.25;-68.75;0
-2.25;-68.50;0
-2.25;-68.25;0
-2.25;-68.00;0
-2.25;-67.75;0
-2.25;-67.50;0
-2.25;-67.25;0
-2.25;-67.00;0
-2.25;-66.75;0
-2.25;-66.50;0
-2.25;-66.25;0
-2.25;-66.00;0
-2.25;-65.75;0
-2.25;-65.50;0
-2.25;-65.25;0
-2.25;-65.00;0
-2.25;-64.75;0
-2.25;-64.50;0
-2.25;-64.25;0
-2.25;-64.00;0
-2.25;-63.75;0
-2.25;-63.50;0
-2.25;-63.25;0
-2.25;-63.00;0
-2.25;-62.75;0
-2.25;-62.50;0
-2.25;-62.25;0
-2.25;-62.00;0
-2.25;-61.75;0
-2.25;-61.50;0
-2.25;-61.25;0
-2.25;-61.00;0
-2.25;-60.75;0
-2.25;-60.50;0
-2.25;-60.25;0
-2.25;-60.00;0
-2.25;-59.75;0
-2.25;-59.50;0
-2.25;-59.25;0
-2.25;-59.00;0
-2.25;-58.75;0
-2.25;-58.50;0
-2.25;-58.25;0
-2.25;-58.00;0
-2.25;-57.75;0
-2.25;-57.50;0
-2.25;-57.25;0
-2.25;-57.00;0
-2.25;-56.75;0
-2.25;-56.50;0
-2.25;-56.25;0
-2.25;-56.00;0
-2.25;-55.75;0
-2.25;-55.50;0
-2.25;-55.25;0
-2.25;-55.00;0
-2.25;-54.75;0
-2.25;-54.50;0
-2.25;-54.25;0
-2.25;-54.00;0
-2.25;-53.75;0
-2.25;-53.50;0
-2.25;-53.25;0
-2.25;-53.00;0
-2.25;-52.75;0
-2.25;-52.50;0
-2.25;-52.25;0
-2.25;-52.00;0
-2.25;-51.75;0
-2.25;-51.50;0
-2.25;-51.25;0
-2.25;-51.00;0
-2.25;-50.75;0
-2.25;-50.50;0
-2.25;-50.25;0
-2.25;-50.00;0
-2.25;-49.75;0
-2.25;-49.50;0
-2.25;-49.25;0
-2.25;-49.00;0
-2.25;-48.75;0
-2.25;-48.50;0
-2.25;-48.25;0
-2.25;-48.00;0
-2.25;-47.75;0
-2.25;-47.50;0
-2.25;-47.25;0
-2.25;-47.00;0
-2.25;-46.75;0
-2.25;-46.50;0
-2.25;-46.25;0
-2.25;-46.00;0
-2.25;-45.75;0
-2.25;-45.50;0
-2.25;-45.25;0
-2.25;-45.00;0
-2.25;-43.50;0
-2.00;-80.75;0
-2.00;-80.50;0
-2.00;-80.25;0
-2.00;-80.00;0
-2.00;-79.75;0
-2.00;-79.50;0
-2.00;-79.25;0
-2.00;-79.00;1
-2.00;-78.75;1
-2.00;-78.50;1
-2.00;-78.25;1
-2.00;-78.00;0
-2.00;-77.75;0
-2.00;-77.50;0
-2.00;-77.25;0
-2.00;-77.00;0
-2.00;-76.75;0
-2.00;-76.50;0
-2.00;-76.25;0
-2.00;-76.00;0
-2.00;-75.75;0
-2.00;-75.50;0
-2.00;-75.25;0
-2.00;-75.00;0
-2.00;-74.75;0
-2.00;-74.50;0
-2.00;-74.25;0
-2.00;-74.00;0
-2.00;-73.75;0
-2.00;-73.50;0
-2.00;-73.25;0
-2.00;-73.00;0
-2.00;-72.75;0
-2.00;-72.50;0
-2.00;-72.25;0
-2.00;-72.00;0
-2.00;-71.75;0
-2.00;-71.50;0
-2.00;-71.25;0
-2.00;-71.00;0
-2.00;-70.75;0
-2.00;-70.50;0
-2.00;-70.25;0
-2.00;-70.00;0
-2.00;-69.75;0
-2.00;-69.50;0
-2.00;-69.25;0
-2.00;-69.00;0
-2.00;-68.75;0
-2.00;-68.50;0
-2.00;-68.25;0
-2.00;-68.00;0
-2.00;-67.75;0
-2.00;-67.50;0
-2.00;-67.25;0
-2.00;-67.00;0
-2.00;-66.75;0
-2.00;-66.50;0
-2.00;-66.25;0
-2.00;-66.00;0
-2.00;-65.75;0
-2.00;-65.50;0
-2.00;-65.25;0
-2.00;-65.00;0
-2.00;-64.75;0
-2.00;-64.50;0
-2.00;-64.25;0
-2.00;-64.00;0
-2.00;-63.75;0
-2.00;-63.50;0
-2.00;-63.25;0
-2.00;-63.00;0
-2.00;-62.75;0
-2.00;-62.50;0
-2.00;-62.25;0
-2.00;-62.00;0
-2.00;-61.75;0
-2.00;-61.50;0
-2.00;-61.25;0
-2.00;-61.00;0
-2.00;-60.75;0
-2.00;-60.50;0
-2.00;-60.25;0
-2.00;-60.00;0
-2.00;-59.75;0
-2.00;-59.50;0
-2.00;-59.25;0
-2.00;-59.00;0
-2.00;-58.75;0
-2.00;-58.50;0
-2.00;-58.25;0
-2.00;-58.00;0
-2.00;-57.75;0
-2.00;-57.50;0
-2.00;-57.25;0
-2.00;-57.00;0
-2.00;-56.75;0
-2.00;-56.50;0
-2.00;-56.25;0
-2.00;-56.00;0
-2.00;-55.75;0
-2.00;-55.50;0
-2.00;-55.25;0
-2.00;-55.00;0
-2.00;-54.75;0
-2.00;-54.50;0
-2.00;-54.25;0
-2.00;-54.00;0
-2.00;-53.75;0
-2.00;-53.50;0
-2.00;-53.25;0
-2.00;-53.00;0
-2.00;-52.75;0
-2.00;-52.50;0
-2.00;-52.25;0
-2.00;-52.00;0
-2.00;-51.75;0
-2.00;-51.50;0
-2.00;-51.25;0
-2.00;-51.00;0
-2.00;-50.75;0
-2.00;-50.50;0
-2.00;-50.25;0
-2.00;-50.00;0
-2.00;-49.75;0
-2.00;-49.25;0
-2.00;-49.00;0
-2.00;-48.75;0
-2.00;-48.50;0
-2.00;-48.25;0
-2.00;-48.00;0
-2.00;-47.75;0
-2.00;-47.50;0
-2.00;-47.25;0
-2.00;-47.00;0
-2.00;-46.75;0
-2.00;-46.50;0
-2.00;-46.25;0
-2.00;-46.00;0
-2.00;-45.75;0
-2.00;-45.50;0
-2.00;-45.25;0
-2.00;-45.00;0
-2.00;-44.75;0
-1.75;-80.75;0
-1.75;-80.50;0
-1.75;-80.25;0
-1.75;-80.00;0
-1.75;-79.75;0
-1.75;-79.50;0
-1.75;-79.25;0
-1.75;-79.00;1
-1.75;-78.75;1
-1.75;-78.50;1
-1.75;-78.25;1
-1.75;-78.00;0
-1.75;-77.75;0
-1.75;-77.50;0
-1.75;-77.25;0
-1.75;-77.00;0
-1.75;-76.75;0
-1.75;-76.50;0
-1.75;-76.25;0
-1.75;-76.00;0
-1.75;-75.75;0
-1.75;-75.50;0
-1.75;-75.25;0
-1.75;-75.00;0
-1.75;-74.75;0
-1.75;-74.50;0
-1.75;-74.25;0
-1.75;-74.00;0
-1.75;-73.75;0
-1.75;-73.50;0
-1.75;-73.25;0
-1.75;-73.00;0
-1.75;-72.75;0
-1.75;-72.50;0
-1.75;-72.25;0
-1.75;-72.00;0
-1.75;-71.75;0
-1.75;-71.50;0
-1.75;-71.25;0
-1.75;-71.00;0
-1.75;-70.75;0
-1.75;-70.50;0
-1.75;-70.25;0
-1.75;-70.00;0
-1.75;-69.75;0
-1.75;-69.50;0
-1.75;-69.25;0
-1.75;-69.00;0
-1.75;-68.75;0
-1.75;-68.50;0
-1.75;-68.25;0
-1.75;-68.00;0
-1.75;-67.75;0
-1.75;-67.50;0
-1.75;-67.25;0
-1.75;-67.00;0
-1.75;-66.75;0
-1.75;-66.50;0
-1.75;-66.25;0
-1.75;-66.00;0
-1.75;-65.75;0
-1.75;-65.50;0
-1.75;-65.25;0
-1.75;-65.00;0
-1.75;-64.75;0
-1.75;-64.50;0
-1.75;-64.25;0
-1.75;-64.00;0
-1.75;-63.75;0
-1.75;-63.50;0
-1.75;-63.25;0
-1.75;-63.00;0
-1.75;-62.75;0
-1.75;-62.50;0
-1.75;-62.25;0
-1.75;-62.00;0
-1.75;-61.75;0
-1.75;-61.50;0
-1.75;-61.25;0
-1.75;-61.00;0
-1.75;-60.75;0
-1.75;-60.50;0
-1.75;-60.25;0
-1.75;-60.00;0
-1.75;-59.75;0
-1.75;-59.50;0
-1.75;-59.25;0
-1.75;-59.00;0
-1.75;-58.75;0
-1.75;-58.50;0
-1.75;-58.25;0
-1.75;-58.00;0
-1.75;-57.75;0
-1.75;-57.50;0
-1.75;-57.25;0
-1.75;-57.00;0
-1.75;-56.75;0
-1.75;-56.50;0
-1.75;-56.25;0
-1.75;-56.00;0
-1.75;-55.75;0
-1.75;-55.50;0
-1.75;-55.25;0
-1.75;-55.00;0
-1.75;-54.75;0
-1.75;-54.50;0
-1.75;-54.25;0
-1.75;-54.00;0
-1.75;-53.75;0
-1.75;-53.50;0
-1.75;-53.25;0
-1.75;-53.00;0
-1.75;-52.75;0
-1.75;-52.50;0
-1.75;-52.25;0
-1.75;-52.00;0
-1.75;-51.75;0
-1.75;-51.50;0
-1.75;-51.25;0
-1.75;-51.00;0
-1.75;-50.75;0
-1.75;-50.25;0
-1.75;-49.75;0
-1.75;-49.50;0
-1.75;-49.25;0
-1.75;-49.00;0
-1.75;-48.75;0
-1.75;-48.50;0
-1.75;-48.25;0
-1.75;-48.00;0
-1.75;-47.75;0
-1.75;-47.50;0
-1.75;-47.25;0
-1.75;-47.00;0
-1.75;-46.75;0
-1.75;-46.50;0
-1.75;-46.25;0
-1.75;-46.00;0
-1.75;-45.75;0
-1.75;-45.50;0
-1.75;-45.25;0
-1.75;-45.00;0
-1.75;-44.75;0
-1.50;-80.75;0
-1.50;-80.50;0
-1.50;-80.25;0
-1.50;-80.00;0
-1.50;-79.75;0
-1.50;-79.50;0
-1.50;-79.25;0
-1.50;-79.00;1
-1.50;-78.75;1
-1.50;-78.50;1
-1.50;-78.25;1
-1.50;-78.00;0
-1.50;-77.75;0
-1.50;-77.50;0
-1.50;-77.25;0
-1.50;-77.00;0
-1.50;-76.75;0
-1.50;-76.50;0
-1.50;-76.25;0
-1.50;-76.00;0
-1.50;-75.75;0
-1.50;-75.50;0
-1.50;-75.25;0
-1.50;-75.00;0
-1.50;-74.75;0
-1.50;-74.50;0
-1.50;-74.25;0
-1.50;-74.00;0
-1.50;-73.75;0
-1.50;-73.50;0
-1.50;-73.25;0
-1.50;-73.00;0
-1.50;-72.75;0
-1.50;-72.50;0
-1.50;-72.25;0
-1.50;-72.00;0
-1.50;-71.75;0
-1.50;-71.50;0
-1.50;-71.25;0
-1.50;-71.00;0
-1.50;-70.75;0
-1.50;-70.50;0
-1.50;-70.25;0
-1.50;-70.00;0
-1.50;-69.75;0
-1.50;-69.50;0
-1.50;-69.25;0
-1.50;-69.00;0
-1.50;-68.75;0
-1.50;-68.50;0
-1.50;-68.25;0
-1.50;-68.00;0
-1.50;-67.75;0
-1.50;-67.50;0
-1.50;-67.25;0
-1.50;-67.00;0
-1.50;-66.75;0
-1.50;-66.50;0
-1.50;-66.25;0
-1.50;-66.00;0
-1.50;-65.75;0
-1.50;-65.50;0
-1.50;-65.25;0
-1.50;-65.00;0
-1.50;-64.75;0
-1.50;-64.50;0
-1.50;-64.25;0
-1.50;-64.00;0
-1.50;-63.75;0
-1.50;-63.50;0
-1.50;-63.25;0
-1.50;-63.00;0
-1.50;-62.75;0
-1.50;-62.50;0
-1.50;-62.25;0
-1.50;-62.00;0
-1.50;-61.75;0
-1.50;-61.50;0
-1.50;-61.25;0
-1.50;-61.00;0
-1.50;-60.75;0
-1.50;-60.50;0
-1.50;-60.25;0
-1.50;-60.00;0
-1.50;-59.75;0
-1.50;-59.50;0
-1.50;-59.25;0
-1.50;-59.00;0
-1.50;-58.75;0
-1.50;-58.50;0
-1.50;-58.25;0
-1.50;-58.00;0
-1.50;-57.75;0
-1.50;-57.50;0
-1.50;-57.25;0
-1.50;-57.00;0
-1.50;-56.75;0
-1.50;-56.50;0
-1.50;-56.25;0
-1.50;-56.00;0
-1.50;-55.75;0
-1.50;-55.50;0
-1.50;-55.25;0
-1.50;-55.00;0
-1.50;-54.75;0
-1.50;-54.50;0
-1.50;-54.25;0
-1.50;-54.00;0
-1.50;-53.75;0
-1.50;-53.50;0
-1.50;-53.25;0
-1.50;-53.00;0
-1.50;-52.75;0
-1.50;-52.50;0
-1.50;-52.25;0
-1.50;-52.00;0
-1.50;-51.75;0
-1.50;-51.50;0
-1.50;-51.25;0
-1.50;-51.00;0
-1.50;-50.75;0
-1.50;-50.50;0
-1.50;-50.25;0
-1.50;-50.00;0
-1.50;-49.75;0
-1.50;-48.75;0
-1.50;-48.50;0
-1.50;-48.25;0
-1.50;-48.00;0
-1.50;-47.75;0
-1.50;-47.50;0
-1.50;-47.25;0
-1.50;-47.00;0
-1.50;-46.75;0
-1.50;-46.50;0
-1.50;-46.25;0
-1.50;-46.00;0
-1.50;-45.75;0
-1.50;-45.50;0
-1.50;-45.25;0
-1.50;-45.00;0
-1.25;-80.75;0
-1.25;-80.50;0
-1.25;-80.25;0
-1.25;-80.00;0
-1.25;-79.75;0
-1.25;-79.50;0
-1.25;-79.25;0
-1.25;-79.00;1
-1.25;-78.75;1
-1.25;-78.50;1
-1.25;-78.25;1
-1.25;-78.00;0
-1.25;-77.75;0
-1.25;-77.50;0
-1.25;-77.25;0
-1.25;-77.00;0
-1.25;-76.75;0
-1.25;-76.50;0
-1.25;-76.25;0
-1.25;-76.00;0
-1.25;-75.75;0
-1.25;-75.50;0
-1.25;-75.25;0
-1.25;-75.00;0
-1.25;-74.75;0
-1.25;-74.50;0
-1.25;-74.25;0
-1.25;-74.00;0
-1.25;-73.75;0
-1.25;-73.50;0
-1.25;-73.25;0
-1.25;-73.00;0
-1.25;-72.75;0
-1.25;-72.50;0
-1.25;-72.25;0
-1.25;-72.00;0
-1.25;-71.75;0
-1.25;-71.50;0
-1.25;-71.25;0
-1.25;-71.00;0
-1.25;-70.75;0
-1.25;-70.50;0
-1.25;-70.25;0
-1.25;-70.00;0
-1.25;-69.75;0
-1.25;-69.50;0
-1.25;-69.25;0
-1.25;-69.00;0
-1.25;-68.75;0
-1.25;-68.50;0
-1.25;-68.25;0
-1.25;-68.00;0
-1.25;-67.75;0
-1.25;-67.50;0
-1.25;-67.25;0
-1.25;-67.00;0
-1.25;-66.75;0
-1.25;-66.50;0
-1.25;-66.25;0
-1.25;-66.00;0
-1.25;-65.75;0
-1.25;-65.50;0
-1.25;-65.25;0
-1.25;-65.00;0
-1.25;-64.75;0
-1.25;-64.50;0
-1.25;-64.25;0
-1.25;-64.00;0
-1.25;-63.75;0
-1.25;-63.50;0
-1.25;-63.25;0
-1.25;-63.00;0
-1.25;-62.75;0
-1.25;-62.50;0
-1.25;-62.25;0
-1.25;-62.00;0
-1.25;-61.75;0
-1.25;-61.50;0
-1.25;-61.25;0
-1.25;-61.00;0
-1.25;-60.75;0
-1.25;-60.50;0
-1.25;-60.25;0
-1.25;-60.00;0
-1.25;-59.75;0
-1.25;-59.50;0
-1.25;-59.25;0
-1.25;-59.00;0
-1.25;-58.75;0
-1.25;-58.50;0
-1.25;-58.25;0
-1.25;-58.00;0
-1.25;-57.75;0
-1.25;-57.50;0
-1.25;-57.25;0
-1.25;-57.00;0
-1.25;-56.75;0
-1.25;-56.50;0
-1.25;-56.25;0
-1.25;-56.00;0
-1.25;-55.75;0
-1.25;-55.50;0
-1.25;-55.25;0
-1.25;-55.00;0
-1.25;-54.75;0
-1.25;-54.50;0
-1.25;-54.25;0
-1.25;-54.00;0
-1.25;-53.75;0
-1.25;-53.50;0
-1.25;-53.25;0
-1.25;-53.00;0
-1.25;-52.75;0
-1.25;-52.50;0
-1.25;-52.25;0
-1.25;-52.00;0
-1.25;-51.75;0
-1.25;-51.50;0
-1.25;-51.25;0
-1.25;-51.00;0
-1.25;-50.75;0
-1.25;-50.50;0
-1.25;-50.25;0
-1.25;-50.00;0
-1.25;-49.75;0
-1.25;-49.50;0
-1.25;-49.25;0
-1.25;-49.00;0
-1.25;-48.50;0
-1.25;-48.25;0
-1.25;-48.00;0
-1.25;-47.75;0
-1.25;-47.50;0
-1.25;-47.25;0
-1.25;-47.00;0
-1.25;-46.75;0
-1.25;-46.50;0
-1.25;-46.25;0
-1.25;-46.00;0
-1.25;-45.75;0
-1.25;-45.50;0
-1.00;-81.00;0
-1.00;-80.75;0
-1.00;-80.50;0
-1.00;-80.25;0
-1.00;-80.00;0
-1.00;-79.75;0
-1.00;-79.50;0
-1.00;-79.25;0
-1.00;-79.00;1
-1.00;-78.75;1
-1.00;-78.50;1
-1.00;-78.25;1
-1.00;-78.00;0
-1.00;-77.75;0
-1.00;-77.50;0
-1.00;-77.25;0
